LAUS Code;State FIPS Code;County FIPS Code;County Name/State Abbreviation;Year;Labor Force;Employed;Unemployed;Unemployment Rate (%)
CN2205500000000;22;055;Lafayette Parish, LA;2019;114,936;110,159;4,777;4.2
CN2205700000000;22;057;Lafourche Parish, LA;2019;42,019;40,197;1,822;4.3
CN2205900000000;22;059;LaSalle Parish, LA;2019;6,731;6,454;277;4.1
CN2206100000000;22;061;Lincoln Parish, LA;2019;21,947;20,810;1,137;5.2
CN2206300000000;22;063;Livingston Parish, LA;2019;69,388;66,656;2,732;3.9
CN2206500000000;22;065;Madison Parish, LA;2019;3,533;3,261;272;7.7
CN2206700000000;22;067;Morehouse Parish, LA;2019;9,968;9,172;796;8.0
CN2206900000000;22;069;Natchitoches Parish, LA;2019;16,361;15,408;953;5.8
CN2207100000000;22;071;Orleans Parish, LA;2019;179,187;170,775;8,412;4.7
CN2207300000000;22;073;Ouachita Parish, LA;2019;70,223;66,640;3,583;5.1
CN2207500000000;22;075;Plaquemines Parish, LA;2019;10,009;9,591;418;4.2
CN2207700000000;22;077;Pointe Coupee Parish, LA;2019;9,781;9,275;506;5.2
CN2207900000000;22;079;Rapides Parish, LA;2019;55,082;52,393;2,689;4.9
CN2208100000000;22;081;Red River Parish, LA;2019;3,751;3,566;185;4.9
CN2208300000000;22;083;Richland Parish, LA;2019;8,232;7,737;495;6.0
CN2208500000000;22;085;Sabine Parish, LA;2019;9,230;8,779;451;4.9
CN2208700000000;22;087;St. Bernard Parish, LA;2019;20,159;19,213;946;4.7
CN2208900000000;22;089;St. Charles Parish, LA;2019;25,348;24,297;1,051;4.1
CN2209100000000;22;091;St. Helena Parish, LA;2019;4,221;3,971;250;5.9
CN2209300000000;22;093;St. James Parish, LA;2019;9,286;8,752;534;5.8
CN2209500000000;22;095;St. John the Baptist Parish, LA;2019;19,565;18,508;1,057;5.4
CN2209700000000;22;097;St. Landry Parish, LA;2019;31,957;30,027;1,930;6.0
CN2209900000000;22;099;St. Martin Parish, LA;2019;22,220;21,127;1,093;4.9
CN2210100000000;22;101;St. Mary Parish, LA;2019;19,791;18,669;1,122;5.7
CN2210300000000;22;103;St. Tammany Parish, LA;2019;120,902;116,057;4,845;4.0
CN2210500000000;22;105;Tangipahoa Parish, LA;2019;54,783;51,873;2,910;5.3
CN2210700000000;22;107;Tensas Parish, LA;2019;1,392;1,280;112;8.0
CN2210900000000;22;109;Terrebonne Parish, LA;2019;46,291;44,224;2,067;4.5
CN2211100000000;22;111;Union Parish, LA;2019;9,100;8,589;511;5.6
CN2211300000000;22;113;Vermilion Parish, LA;2019;24,074;22,904;1,170;4.9
CN2211500000000;22;115;Vernon Parish, LA;2019;15,816;14,900;916;5.8
CN2211700000000;22;117;Washington Parish, LA;2019;16,790;15,838;952;5.7
CN2211900000000;22;119;Webster Parish, LA;2019;14,425;13,577;848;5.9
CN2212100000000;22;121;West Baton Rouge Parish, LA;2019;13,676;13,079;597;4.4
CN2212300000000;22;123;West Carroll Parish, LA;2019;3,634;3,261;373;10.3
CN2212500000000;22;125;West Feliciana Parish, LA;2019;5,421;5,207;214;3.9
CN2212700000000;22;127;Winn Parish, LA;2019;4,862;4,567;295;6.1
CN2300100000000;23;001;Androscoggin County, ME;2019;55,514;53,934;1,580;2.8
CN2300300000000;23;003;Aroostook County, ME;2019;30,429;29,092;1,337;4.4
CN2300500000000;23;005;Cumberland County, ME;2019;165,987;162,193;3,794;2.3
CN2300700000000;23;007;Franklin County, ME;2019;14,471;13,942;529;3.7
CN2300900000000;23;009;Hancock County, ME;2019;29,321;28,339;982;3.3
CN2301100000000;23;011;Kennebec County, ME;2019;62,453;60,700;1,753;2.8
CN2301300000000;23;013;Knox County, ME;2019;20,476;19,908;568;2.8
CN2301500000000;23;015;Lincoln County, ME;2019;17,020;16,543;477;2.8
CN2301700000000;23;017;Oxford County, ME;2019;26,663;25,747;916;3.4
CN2301900000000;23;019;Penobscot County, ME;2019;77,079;74,647;2,432;3.2
CN2302100000000;23;021;Piscataquis County, ME;2019;7,317;7,054;263;3.6
CN2302300000000;23;023;Sagadahoc County, ME;2019;19,640;19,208;432;2.2
CN2302500000000;23;025;Somerset County, ME;2019;22,565;21,603;962;4.3
CN2302700000000;23;027;Waldo County, ME;2019;20,799;20,165;634;3.0
CN2302900000000;23;029;Washington County, ME;2019;13,755;13,146;609;4.4
CN2303100000000;23;031;York County, ME;2019;114,773;111,791;2,982;2.6
CN2400100000000;24;001;Allegany County, MD;2019;32,915;31,298;1,617;4.9
CN2400300000000;24;003;Anne Arundel County, MD;2019;327,889;318,475;9,414;2.9
CN2400500000000;24;005;Baltimore County, MD;2019;468,718;452,427;16,291;3.5
CN2400900000000;24;009;Calvert County, MD;2019;51,826;50,285;1,541;3.0
CN2401100000000;24;011;Caroline County, MD;2019;18,747;18,113;634;3.4
CN2401300000000;24;013;Carroll County, MD;2019;98,995;96,279;2,716;2.7
CN2401500000000;24;015;Cecil County, MD;2019;55,016;52,963;2,053;3.7
CN2401700000000;24;017;Charles County, MD;2019;90,887;87,779;3,108;3.4
CN2401900000000;24;019;Dorchester County, MD;2019;16,487;15,767;720;4.4
CN2402100000000;24;021;Frederick County, MD;2019;140,839;136,652;4,187;3.0
CN2402300000000;24;023;Garrett County, MD;2019;16,314;15,641;673;4.1
CN2402500000000;24;025;Harford County, MD;2019;146,598;142,012;4,586;3.1
CN2402700000000;24;027;Howard County, MD;2019;195,609;190,567;5,042;2.6
CN2402900000000;24;029;Kent County, MD;2019;10,487;10,092;395;3.8
CN2403100000000;24;031;Montgomery County, MD;2019;577,497;561,495;16,002;2.8
CN2403300000000;24;033;Prince George's County, MD;2019;524,530;505,926;18,604;3.5
CN2403500000000;24;035;Queen Anne's County, MD;2019;28,884;28,042;842;2.9
CN2403700000000;24;037;St. Mary's County, MD;2019;58,491;56,644;1,847;3.2
CN2403900000000;24;039;Somerset County, MD;2019;9,322;8,776;546;5.9
CN2404100000000;24;041;Talbot County, MD;2019;19,681;19,039;642;3.3
CN2404300000000;24;043;Washington County, MD;2019;76,428;73,615;2,813;3.7
CN2404500000000;24;045;Wicomico County, MD;2019;52,432;50,109;2,323;4.4
CN2404700000000;24;047;Worcester County, MD;2019;26,257;24,411;1,846;7.0
CN2451000000000;24;510;Baltimore city, MD;2019;293,635;279,422;14,213;4.8
CN2500100000000;25;001;Barnstable County, MA;2019;115,929;111,244;4,685;4.0
CN2500300000000;25;003;Berkshire County, MA;2019;65,164;62,764;2,400;3.7
CN2500500000000;25;005;Bristol County, MA;2019;306,160;294,236;11,924;3.9
CN2500700000000;25;007;Dukes County, MA;2019;9,732;9,316;416;4.3
CN2500900000000;25;009;Essex County, MA;2019;433,284;419,814;13,470;3.1
CN2501100000000;25;011;Franklin County, MA;2019;41,514;40,349;1,165;2.8
CN2501300000000;25;013;Hampden County, MA;2019;231,951;222,034;9,917;4.3
CN2501500000000;25;015;Hampshire County, MA;2019;92,013;89,422;2,591;2.8
CN2501700000000;25;017;Middlesex County, MA;2019;937,198;914,614;22,584;2.4
CN2501900000000;25;019;Nantucket County/town, MA;2019;7,744;7,406;338;4.4
CN2502100000000;25;021;Norfolk County, MA;2019;400,620;390,087;10,533;2.6
CN2502300000000;25;023;Plymouth County, MA;2019;289,676;280,524;9,152;3.2
CN2502500000000;25;025;Suffolk County, MA;2019;464,490;451,848;12,642;2.7
CN2502700000000;25;027;Worcester County, MA;2019;453,135;438,243;14,892;3.3
CN2600100000000;26;001;Alcona County, MI;2019;3,903;3,654;249;6.4
CN2600300000000;26;003;Alger County, MI;2019;3,197;2,945;252;7.9
CN2600500000000;26;005;Allegan County, MI;2019;62,667;60,680;1,987;3.2
CN2600700000000;26;007;Alpena County, MI;2019;13,243;12,607;636;4.8
CN2600900000000;26;009;Antrim County, MI;2019;10,342;9,803;539;5.2
CN2601100000000;26;011;Arenac County, MI;2019;6,073;5,669;404;6.7
CN2601300000000;26;013;Baraga County, MI;2019;3,220;3,014;206;6.4
CN2601500000000;26;015;Barry County, MI;2019;31,967;30,917;1,050;3.3
CN2601700000000;26;017;Bay County, MI;2019;50,334;47,966;2,368;4.7
CN2601900000000;26;019;Benzie County, MI;2019;8,862;8,406;456;5.1
CN2602100000000;26;021;Berrien County, MI;2019;74,197;71,184;3,013;4.1
CN2602300000000;26;023;Branch County, MI;2019;19,450;18,679;771;4.0
CN2602500000000;26;025;Calhoun County, MI;2019;62,699;60,094;2,605;4.2
CN2602700000000;26;027;Cass County, MI;2019;24,851;23,784;1,067;4.3
CN2602900000000;26;029;Charlevoix County, MI;2019;12,937;12,329;608;4.7
CN2603100000000;26;031;Cheboygan County, MI;2019;10,548;9,625;923;8.8
CN2603300000000;26;033;Chippewa County, MI;2019;16,153;15,128;1,025;6.3
CN2603500000000;26;035;Clare County, MI;2019;11,840;11,112;728;6.1
CN2603700000000;26;037;Clinton County, MI;2019;41,438;40,179;1,259;3.0
CN2603900000000;26;039;Crawford County, MI;2019;5,612;5,293;319;5.7
CN2604100000000;26;041;Delta County, MI;2019;17,191;16,281;910;5.3
CN2604300000000;26;043;Dickinson County, MI;2019;12,314;11,786;528;4.3
CN2604500000000;26;045;Eaton County, MI;2019;57,684;55,697;1,987;3.4
CN2604700000000;26;047;Emmet County, MI;2019;17,776;16,805;971;5.5
CN2604900000000;26;049;Genesee County, MI;2019;181,956;172,800;9,156;5.0
CN2605100000000;26;051;Gladwin County, MI;2019;9,945;9,370;575;5.8
CN2605300000000;26;053;Gogebic County, MI;2019;6,024;5,715;309;5.1
CN2605500000000;26;055;Grand Traverse County, MI;2019;49,930;48,178;1,752;3.5
CN2605700000000;26;057;Gratiot County, MI;2019;18,103;17,303;800;4.4
CN2605900000000;26;059;Hillsdale County, MI;2019;20,570;19,701;869;4.2
CN2606100000000;26;061;Houghton County, MI;2019;16,297;15,500;797;4.9
CN2606300000000;26;063;Huron County, MI;2019;15,478;14,789;689;4.5
CN2606500000000;26;065;Ingham County, MI;2019;151,666;146,249;5,417;3.6
CN2606700000000;26;067;Ionia County, MI;2019;30,461;29,410;1,051;3.5
CN2606900000000;26;069;Iosco County, MI;2019;10,222;9,606;616;6.0
CN2607100000000;26;071;Iron County, MI;2019;5,135;4,848;287;5.6
CN2607300000000;26;073;Isabella County, MI;2019;34,825;33,485;1,340;3.8
CN2607500000000;26;075;Jackson County, MI;2019;74,842;72,011;2,831;3.8
CN2607700000000;26;077;Kalamazoo County, MI;2019;134,507;130,023;4,484;3.3
CN2607900000000;26;079;Kalkaska County, MI;2019;8,004;7,548;456;5.7
CN2608100000000;26;081;Kent County, MI;2019;362,755;352,148;10,607;2.9
CN2608300000000;26;083;Keweenaw County, MI;2019;904;842;62;6.9
CN2608500000000;26;085;Lake County, MI;2019;3,785;3,544;241;6.4
CN2608700000000;26;087;Lapeer County, MI;2019;41,916;39,688;2,228;5.3
CN2608900000000;26;089;Leelanau County, MI;2019;10,500;10,102;398;3.8
CN2609100000000;26;091;Lenawee County, MI;2019;46,581;44,750;1,831;3.9
CN2609300000000;26;093;Livingston County, MI;2019;106,163;102,739;3,424;3.2
CN2609500000000;26;095;Luce County, MI;2019;2,275;2,130;145;6.4
CN2609700000000;26;097;Mackinac County, MI;2019;5,209;4,727;482;9.3
CN2609900000000;26;099;Macomb County, MI;2019;457,320;438,311;19,009;4.2
CN2610100000000;26;101;Manistee County, MI;2019;10,448;9,865;583;5.6
CN2610300000000;26;103;Marquette County, MI;2019;32,585;30,982;1,603;4.9
CN2610500000000;26;105;Mason County, MI;2019;13,695;13,015;680;5.0
CN2610700000000;26;107;Mecosta County, MI;2019;18,492;17,621;871;4.7
CN2610900000000;26;109;Menominee County, MI;2019;11,042;10,594;448;4.1
CN2611100000000;26;111;Midland County, MI;2019;40,294;38,762;1,532;3.8
CN2611300000000;26;113;Missaukee County, MI;2019;6,957;6,620;337;4.8
CN2611500000000;26;115;Monroe County, MI;2019;75,985;72,994;2,991;3.9
CN2611700000000;26;117;Montcalm County, MI;2019;28,407;27,235;1,172;4.1
CN2611900000000;26;119;Montmorency County, MI;2019;3,005;2,751;254;8.5
CN2612100000000;26;121;Muskegon County, MI;2019;77,517;74,166;3,351;4.3
CN2612300000000;26;123;Newaygo County, MI;2019;23,496;22,492;1,004;4.3
CN2612500000000;26;125;Oakland County, MI;2019;689,444;666,356;23,088;3.3
CN2612700000000;26;127;Oceana County, MI;2019;12,106;11,376;730;6.0
CN2612900000000;26;129;Ogemaw County, MI;2019;8,069;7,525;544;6.7
CN2613100000000;26;131;Ontonagon County, MI;2019;2,090;1,946;144;6.9
CN2613300000000;26;133;Osceola County, MI;2019;11,298;10,835;463;4.1
CN2613500000000;26;135;Oscoda County, MI;2019;3,000;2,787;213;7.1
CN2613700000000;26;137;Otsego County, MI;2019;11,665;11,079;586;5.0
CN2613900000000;26;139;Ottawa County, MI;2019;162,332;157,800;4,532;2.8
CN2614100000000;26;141;Presque Isle County, MI;2019;4,964;4,587;377;7.6
CN2614300000000;26;143;Roscommon County, MI;2019;7,796;7,207;589;7.6
CN2614500000000;26;145;Saginaw County, MI;2019;87,088;82,886;4,202;4.8
CN2614700000000;26;147;St. Clair County, MI;2019;77,275;73,571;3,704;4.8
CN2614900000000;26;149;St. Joseph County, MI;2019;28,275;27,061;1,214;4.3
CN2615100000000;26;151;Sanilac County, MI;2019;19,631;18,690;941;4.8
CN2615300000000;26;153;Schoolcraft County, MI;2019;3,313;3,077;236;7.1
CN2615500000000;26;155;Shiawassee County, MI;2019;33,557;32,109;1,448;4.3
CN2615700000000;26;157;Tuscola County, MI;2019;23,977;22,744;1,233;5.1
CN2615900000000;26;159;Van Buren County, MI;2019;35,450;33,819;1,631;4.6
CN2616100000000;26;161;Washtenaw County, MI;2019;199,498;193,722;5,776;2.9
CN2616300000000;26;163;Wayne County, MI;2019;818,001;777,315;40,686;5.0
CN2616500000000;26;165;Wexford County, MI;2019;14,904;14,223;681;4.6
CN2700100000000;27;001;Aitkin County, MN;2019;7,321;6,864;457;6.2
CN2700300000000;27;003;Anoka County, MN;2019;199,964;193,744;6,220;3.1
CN2700500000000;27;005;Becker County, MN;2019;18,889;18,136;753;4.0
CN2700700000000;27;007;Beltrami County, MN;2019;24,512;23,455;1,057;4.3
CN2700900000000;27;009;Benton County, MN;2019;22,077;21,206;871;3.9
CN2701100000000;27;011;Big Stone County, MN;2019;2,499;2,394;105;4.2
CN2701300000000;27;013;Blue Earth County, MN;2019;40,852;39,706;1,146;2.8
CN2701500000000;27;015;Brown County, MN;2019;14,447;13,919;528;3.7
CN2701700000000;27;017;Carlton County, MN;2019;17,987;17,176;811;4.5
CN2701900000000;27;019;Carver County, MN;2019;59,624;57,955;1,669;2.8
CN2702100000000;27;021;Cass County, MN;2019;14,487;13,679;808;5.6
CN2702300000000;27;023;Chippewa County, MN;2019;6,932;6,660;272;3.9
CN2702500000000;27;025;Chisago County, MN;2019;30,417;29,260;1,157;3.8
CN2702700000000;27;027;Clay County, MN;2019;36,298;35,180;1,118;3.1
CN2702900000000;27;029;Clearwater County, MN;2019;4,493;4,119;374;8.3
CN2703100000000;27;031;Cook County, MN;2019;3,136;3,000;136;4.3
CN2703300000000;27;033;Cottonwood County, MN;2019;5,949;5,726;223;3.7
CN2703500000000;27;035;Crow Wing County, MN;2019;32,432;31,011;1,421;4.4
CN2703700000000;27;037;Dakota County, MN;2019;244,385;237,248;7,137;2.9
CN2703900000000;27;039;Dodge County, MN;2019;11,950;11,541;409;3.4
CN2704100000000;27;041;Douglas County, MN;2019;21,153;20,476;677;3.2
CN2704300000000;27;043;Faribault County, MN;2019;7,062;6,766;296;4.2
CN2704500000000;27;045;Fillmore County, MN;2019;11,580;11,192;388;3.4
CN2704700000000;27;047;Freeborn County, MN;2019;16,183;15,619;564;3.5
CN2704900000000;27;049;Goodhue County, MN;2019;27,138;26,298;840;3.1
CN2705100000000;27;051;Grant County, MN;2019;3,328;3,179;149;4.5
CN2705300000000;27;053;Hennepin County, MN;2019;711,926;691,897;20,029;2.8
CN2705500000000;27;055;Houston County, MN;2019;10,445;10,106;339;3.2
CN2705700000000;27;057;Hubbard County, MN;2019;10,038;9,491;547;5.4
CN2705900000000;27;059;Isanti County, MN;2019;21,706;20,822;884;4.1
CN2706100000000;27;061;Itasca County, MN;2019;22,061;20,738;1,323;6.0
CN2706300000000;27;063;Jackson County, MN;2019;5,740;5,540;200;3.5
CN2706500000000;27;065;Kanabec County, MN;2019;9,119;8,578;541;5.9
CN2706700000000;27;067;Kandiyohi County, MN;2019;24,434;23,564;870;3.6
CN2706900000000;27;069;Kittson County, MN;2019;2,383;2,295;88;3.7
CN2707100000000;27;071;Koochiching County, MN;2019;6,013;5,629;384;6.4
CN2707300000000;27;073;Lac qui Parle County, MN;2019;3,559;3,424;135;3.8
CN2707500000000;27;075;Lake County, MN;2019;5,527;5,325;202;3.7
CN2707700000000;27;077;Lake of the Woods County, MN;2019;2,460;2,356;104;4.2
CN2707900000000;27;079;Le Sueur County, MN;2019;16,433;15,691;742;4.5
CN2708100000000;27;081;Lincoln County, MN;2019;3,270;3,145;125;3.8
CN2708300000000;27;083;Lyon County, MN;2019;14,589;14,118;471;3.2
CN2708500000000;27;085;McLeod County, MN;2019;19,429;18,701;728;3.7
CN2708700000000;27;087;Mahnomen County, MN;2019;2,310;2,199;111;4.8
CN2708900000000;27;089;Marshall County, MN;2019;5,433;5,111;322;5.9
CN2709100000000;27;091;Martin County, MN;2019;10,104;9,718;386;3.8
CN2709300000000;27;093;Meeker County, MN;2019;13,416;12,892;524;3.9
CN2709500000000;27;095;Mille Lacs County, MN;2019;13,047;12,334;713;5.5
CN2709700000000;27;097;Morrison County, MN;2019;17,660;16,734;926;5.2
CN2709900000000;27;099;Mower County, MN;2019;20,517;19,890;627;3.1
CN2710100000000;27;101;Murray County, MN;2019;4,870;4,659;211;4.3
CN2710300000000;27;103;Nicollet County, MN;2019;21,046;20,505;541;2.6
CN2710500000000;27;105;Nobles County, MN;2019;11,271;10,932;339;3.0
CN2710700000000;27;107;Norman County, MN;2019;3,270;3,111;159;4.9
CN2710900000000;27;109;Olmsted County, MN;2019;89,628;87,296;2,332;2.6
CN2711100000000;27;111;Otter Tail County, MN;2019;31,572;30,240;1,332;4.2
CN2711300000000;27;113;Pennington County, MN;2019;8,752;8,349;403;4.6
CN2711500000000;27;115;Pine County, MN;2019;15,135;14,293;842;5.6
CN2711700000000;27;117;Pipestone County, MN;2019;4,938;4,764;174;3.5
CN2711900000000;27;119;Polk County, MN;2019;16,778;16,106;672;4.0
CN2712100000000;27;121;Pope County, MN;2019;6,559;6,352;207;3.2
CN2712300000000;27;123;Ramsey County, MN;2019;290,485;281,656;8,829;3.0
CN2712500000000;27;125;Red Lake County, MN;2019;2,237;2,118;119;5.3
CN2712700000000;27;127;Redwood County, MN;2019;7,644;7,358;286;3.7
CN2712900000000;27;129;Renville County, MN;2019;8,679;8,282;397;4.6
CN2713100000000;27;131;Rice County, MN;2019;37,405;36,227;1,178;3.1
CN2713300000000;27;133;Rock County, MN;2019;5,674;5,543;131;2.3
CN2713500000000;27;135;Roseau County, MN;2019;7,879;7,570;309;3.9
CN2713700000000;27;137;St. Louis County, MN;2019;102,312;98,167;4,145;4.1
CN2713900000000;27;139;Scott County, MN;2019;84,698;82,341;2,357;2.8
CN2714100000000;27;141;Sherburne County, MN;2019;53,255;51,369;1,886;3.5
CN2714300000000;27;143;Sibley County, MN;2019;8,523;8,191;332;3.9
CN2714500000000;27;145;Stearns County, MN;2019;91,140;88,203;2,937;3.2
CN2714700000000;27;147;Steele County, MN;2019;21,263;20,582;681;3.2
CN2714900000000;27;149;Stevens County, MN;2019;5,474;5,325;149;2.7
CN2715100000000;27;151;Swift County, MN;2019;4,925;4,708;217;4.4
CN2715300000000;27;153;Todd County, MN;2019;13,617;13,011;606;4.5
CN2715500000000;27;155;Traverse County, MN;2019;1,773;1,708;65;3.7
CN2715700000000;27;157;Wabasha County, MN;2019;12,326;11,909;417;3.4
CN2715900000000;27;159;Wadena County, MN;2019;5,966;5,593;373;6.3
CN2716100000000;27;161;Waseca County, MN;2019;9,078;8,724;354;3.9
CN2716300000000;27;163;Washington County, MN;2019;145,549;141,395;4,154;2.9
CN2716500000000;27;165;Watonwan County, MN;2019;6,544;6,276;268;4.1
CN2716700000000;27;167;Wilkin County, MN;2019;3,531;3,410;121;3.4
CN2716900000000;27;169;Winona County, MN;2019;28,758;27,919;839;2.9
CN2717100000000;27;171;Wright County, MN;2019;77,030;74,502;2,528;3.3
CN2717300000000;27;173;Yellow Medicine County, MN;2019;5,382;5,175;207;3.8
CN2800100000000;28;001;Adams County, MS;2019;11,164;10,362;802;7.2
CN2800300000000;28;003;Alcorn County, MS;2019;16,186;15,411;775;4.8
CN2800500000000;28;005;Amite County, MS;2019;4,445;4,132;313;7.0
CN2800700000000;28;007;Attala County, MS;2019;7,031;6,584;447;6.4
CN2800900000000;28;009;Benton County, MS;2019;3,058;2,866;192;6.3
CN2801100000000;28;011;Bolivar County, MS;2019;11,963;11,109;854;7.1
CN2801300000000;28;013;Calhoun County, MS;2019;5,589;5,272;317;5.7
CN2801500000000;28;015;Carroll County, MS;2019;3,535;3,313;222;6.3
CN2801700000000;28;017;Chickasaw County, MS;2019;6,937;6,537;400;5.8
CN2801900000000;28;019;Choctaw County, MS;2019;3,710;3,502;208;5.6
CN2802100000000;28;021;Claiborne County, MS;2019;3,100;2,768;332;10.7
CN2802300000000;28;023;Clarke County, MS;2019;5,964;5,588;376;6.3
CN2802500000000;28;025;Clay County, MS;2019;7,861;7,270;591;7.5
CN2802700000000;28;027;Coahoma County, MS;2019;8,345;7,698;647;7.8
CN2802900000000;28;029;Copiah County, MS;2019;11,107;10,361;746;6.7
CN2803100000000;28;031;Covington County, MS;2019;8,218;7,817;401;4.9
CN2803300000000;28;033;DeSoto County, MS;2019;93,020;88,840;4,180;4.5
CN2803500000000;28;035;Forrest County, MS;2019;33,176;31,433;1,743;5.3
CN2803700000000;28;037;Franklin County, MS;2019;2,784;2,590;194;7.0
CN2803900000000;28;039;George County, MS;2019;8,947;8,278;669;7.5
CN2804100000000;28;041;Greene County, MS;2019;4,364;4,016;348;8.0
CN2804300000000;28;043;Grenada County, MS;2019;9,631;9,145;486;5.0
CN2804500000000;28;045;Hancock County, MS;2019;18,869;17,790;1,079;5.7
